дата,тип пожара,type_id,долгота,широта,время устранения пожара
2012-05-16,Лесной пожар,3,102.4044,50.7747,5
2012-05-16,Лесной пожар,3,102.4326,50.9656,2
2012-05-16,Лесной пожар,3,104.5843,50.3723,2
2012-05-16,Лесной пожар,3,104.4937,50.3592,4
2012-05-16,Лесной пожар,3,104.4187,50.3302,3
2012-05-16,Лесной пожар,3,104.3001,50.3377,3
2012-05-16,Лесной пожар,3,104.2876,50.3093,2
2012-05-16,Лесной пожар,3,104.3071,50.2738,2
2012-05-16,Лесной пожар,3,104.2621,50.2748,3
2012-05-16,Лесной пожар,3,104.2223,50.2941,1
2012-05-16,Лесной пожар,3,104.177,50.2941,3
2012-05-16,Лесной пожар,3,122.9362,53.8897,1
2012-05-16,Лесной пожар,3,122.7402,53.9363,2
2012-05-16,Лесной пожар,3,122.8553,53.9772,2
2012-05-16,Лесной пожар,3,122.9717,53.9956,3
2012-05-16,Лесной пожар,3,123.0888,54.0084,3
2012-05-16,Лесной пожар,3,123.0534,54.0558,4
2012-05-16,Лесной пожар,3,123.0939,54.1005,2
2012-05-16,Лесной пожар,3,122.8591,54.198,5
2012-05-16,Лесной пожар,3,122.8086,54.2371,2
2012-05-16,Лесной пожар,3,122.938,54.267,2
2012-05-16,Лесной пожар,3,122.7925,54.0698,1
2012-05-16,Лесной пожар,3,122.9512,53.935,4
2012-05-16,Лесной пожар,3,122.8916,53.821,1
2012-05-16,Лесной пожар,3,123.5189,53.7545,3
2012-05-16,Лесной пожар,3,123.5782,53.7079,1
2012-05-16,Лесной пожар,3,123.6132,53.6894,3
2012-05-16,Лесной пожар,3,123.6597,53.7189,2
2012-05-16,Лесной пожар,3,123.6759,53.766,2
2012-05-16,Лесной пожар,3,123.6911,53.8216,3
2012-05-16,Лесной пожар,3,123.7051,53.6109,5
2012-05-16,Природный пожар,4,123.6568,53.5929,3
2012-05-16,Лесной пожар,3,123.6874,53.5771,3
2012-05-16,Лесной пожар,3,123.7041,53.5474,5
2012-05-16,Лесной пожар,3,124.0048,53.5859,3
2012-05-16,Лесной пожар,3,123.5306,53.6086,5
2012-05-16,Лесной пожар,3,123.4485,53.5511,3
2012-05-16,Лесной пожар,3,123.3386,53.6432,3
2012-05-16,Лесной пожар,3,123.0186,53.5735,4
2012-05-16,Лесной пожар,3,122.085,54.0521,4
2012-05-16,Лесной пожар,3,122.0888,54.1056,2
2012-05-16,Лесной пожар,3,123.7506,54.0142,3
2012-05-16,Лесной пожар,3,123.8041,54.0682,3
2012-05-16,Лесной пожар,3,123.9601,54.1724,2
2012-05-16,Лесной пожар,3,123.8866,54.2327,1
2012-05-16,Природный пожар,4,123.9457,54.2583,3
2012-05-16,Лесной пожар,3,123.9548,54.6678,3
2012-05-16,Лесной пожар,3,125.1111,53.8728,2
2012-05-16,Лесной пожар,3,125.0414,53.7765,3
2012-05-16,Лесной пожар,3,125.2929,53.7573,1
2012-05-16,Лесной пожар,3,125.3005,53.8134,5
2012-05-16,Лесной пожар,3,125.3157,53.7105,3
2012-05-16,Лесной пожар,3,125.4443,53.7341,3
2012-05-16,Лесной пожар,3,124.7237,53.4249,3
2012-05-16,Лесной пожар,3,124.6824,53.4335,3
2012-05-16,Лесной пожар,3,124.6364,53.4138,3
2012-05-16,Лесной пожар,3,125.0532,53.2079,2
2012-05-16,Лесной пожар,3,124.6327,53.4987,3
2012-05-16,Лесной пожар,3,138.9151,49.9675,4
2012-05-16,Лесной пожар,3,139.3837,50.1091,4
2012-05-16,Лесной пожар,3,100.3344,54.7161,2
2012-05-16,Лесной пожар,3,100.4389,54.7327,1
2012-05-16,Лесной пожар,3,101.9088,53.5341,4
2012-05-16,Лесной пожар,3,101.7069,53.5294,2
2012-05-16,Природный пожар,4,91.4351,51.0887,3
2012-05-16,Природный пожар,4,80.9212,52.7252,1
2012-05-16,Природный пожар,4,73.5039,54.2758,4
2012-05-16,Лесной пожар,3,71.9003,54.5391,3
2012-05-16,Лесной пожар,3,84.1348,57.0025,2
2012-05-16,Лесной пожар,3,84.1716,57.0109,3
2012-05-16,Лесной пожар,3,84.0678,56.9698,5
2012-05-16,Лесной пожар,3,82.3627,57.0307,2
2012-05-16,Лесной пожар,3,82.3351,57.079,5
2012-05-16,Лесной пожар,3,82.0983,57.0926,3
2012-05-16,Лесной пожар,3,85.5751,57.5928,3
2012-05-16,Лесной пожар,3,86.2869,56.9078,1
2012-05-16,Лесной пожар,3,86.1313,56.7347,3
2012-05-16,Лесной пожар,3,85.3018,58.4966,2
2012-05-16,Лесной пожар,3,85.3444,58.5653,2
2012-05-16,Природный пожар,4,102.2782,50.9553,3
2012-05-16,Природный пожар,4,102.3115,50.9397,4
2012-05-16,Неконтролируемый пал,1,102.3808,50.9017,3
2012-05-16,Лесной пожар,3,102.3443,50.8735,3
2012-05-16,Лесной пожар,3,102.4185,50.83,4
2012-05-16,Лесной пожар,3,102.3806,50.7978,2
2012-05-16,Природный пожар,4,102.4392,50.8791,2
2012-05-16,Лесной пожар,3,101.6617,51.5867,3
2012-05-16,Лесной пожар,3,101.9127,51.7624,4
2012-05-16,Лесной пожар,3,103.6539,50.3394,5
2012-05-16,Неконтролируемый пал,1,103.7729,50.3722,3
2012-05-16,Природный пожар,4,103.6969,50.2344,3
2012-05-16,Природный пожар,4,103.6559,50.3418,4
2012-05-16,Природный пожар,4,103.7757,50.384,2
2012-05-16,Природный пожар,4,104.1077,50.2448,2
2012-05-16,Природный пожар,4,104.1337,50.2277,5
2012-05-16,Лесной пожар,3,69.5316,60.7518,3
2012-05-16,Лесной пожар,3,69.9209,61.2741,3
2012-05-16,Лесной пожар,3,70.2716,61.3108,3
2012-05-16,Лесной пожар,3,72.0925,61.3056,4
2012-05-16,Лесной пожар,3,72.1473,61.3205,2
2012-05-16,Лесной пожар,3,72.6203,61.2251,3
2012-05-16,Лесной пожар,3,72.5563,61.0523,3
2012-05-16,Лесной пожар,3,72.7891,61.0591,1
2012-05-16,Лесной пожар,3,73.7027,61.0799,3
2012-05-16,Природный пожар,4,74.8168,61.1577,2
2012-05-16,Природный пожар,4,76.075,60.904,4
2012-05-16,Лесной пожар,3,70.8174,60.747,3
2012-05-16,Лесной пожар,3,122.8991,54.2996,2
2012-05-16,Лесной пожар,3,122.2938,54.2042,1
2012-05-16,Лесной пожар,3,122.2345,54.209,2
2012-05-16,Лесной пожар,3,122.123,54.1955,3
2012-05-16,Лесной пожар,3,122.2879,54.1121,2
2012-05-16,Лесной пожар,3,122.0867,54.0509,2
2012-05-16,Лесной пожар,3,121.896,54.0107,5
2012-05-16,Лесной пожар,3,121.8881,53.8857,2
2012-05-16,Лесной пожар,3,122.169,53.6926,1
2012-05-16,Лесной пожар,3,122.5197,53.459,1
2012-05-16,Лесной пожар,3,122.7511,53.5204,3
2012-05-16,Лесной пожар,3,123.1858,53.6353,3
2012-05-16,Лесной пожар,3,123.4697,53.5447,2
2012-05-16,Лесной пожар,3,123.5285,53.6069,1
2012-05-16,Лесной пожар,3,123.6793,53.5879,5
2012-05-16,Лесной пожар,3,123.656,53.5428,5
2012-05-16,Лесной пожар,3,123.7268,53.537,3
2012-05-16,Лесной пожар,3,123.8134,53.5172,1
2012-05-16,Лесной пожар,3,123.978,53.5634,2
2012-05-16,Лесной пожар,3,124.0222,53.594,4
2012-05-16,Лесной пожар,3,124.6907,53.5826,2
2012-05-16,Лесной пожар,3,124.7155,53.4299,3
2012-05-16,Лесной пожар,3,124.6537,53.4033,1
2012-05-16,Лесной пожар,3,124.6618,53.3661,2
2012-05-16,Природный пожар,4,124.7289,53.3388,2
2012-05-16,Лесной пожар,3,124.768,53.2372,2
2012-05-16,Лесной пожар,3,124.8589,53.2626,2
2012-05-16,Лесной пожар,3,125.0023,53.223,2
2012-05-16,Лесной пожар,3,125.7576,52.9386,3
2012-05-16,Лесной пожар,3,122.8838,53.8935,3
2012-05-16,Лесной пожар,3,122.6702,53.7974,2
2012-05-16,Лесной пожар,3,122.5185,53.685,2
2012-05-16,Лесной пожар,3,132.7586,44.5397,3
2012-05-16,Лесной пожар,3,40.4533,64.494,3
2012-05-17,Лесной пожар,3,124.6536,53.6189,5
2012-05-17,Лесной пожар,3,124.6088,53.6315,2
2012-05-17,Лесной пожар,3,124.6132,53.5967,4
2012-05-17,Лесной пожар,3,124.5098,53.6533,2
2012-05-17,Лесной пожар,3,124.587,53.6761,4
2012-05-17,Лесной пожар,3,124.7671,53.619,5
2012-05-17,Лесной пожар,3,124.8321,53.5915,4
2012-05-17,Лесной пожар,3,124.8272,53.6637,5
2012-05-17,Лесной пожар,3,124.8451,53.4717,3
2012-05-17,Лесной пожар,3,124.7648,53.2698,3
2012-05-17,Лесной пожар,3,124.7657,53.2321,5
2012-05-17,Лесной пожар,3,124.1475,53.6147,3
2012-05-17,Лесной пожар,3,124.1943,53.6489,3
2012-05-17,Лесной пожар,3,124.088,53.6109,2
2012-05-17,Лесной пожар,3,123.9751,53.5627,2
2012-05-17,Лесной пожар,3,123.7184,53.5334,4
2012-05-17,Лесной пожар,3,123.6874,53.5453,5
2012-05-17,Лесной пожар,3,123.6622,53.5345,2
2012-05-17,Лесной пожар,3,123.5487,53.5965,2
2012-05-17,Лесной пожар,3,123.467,53.5443,2
2012-05-17,Лесной пожар,3,123.4622,53.676,3
2012-05-17,Лесной пожар,3,123.4035,53.7233,2
2012-05-17,Лесной пожар,3,123.3765,53.7932,1
2012-05-17,Лесной пожар,3,123.3391,53.8086,3
2012-05-17,Лесной пожар,3,123.2513,53.8306,3
2012-05-17,Лесной пожар,3,123.2166,53.8128,3
2012-05-17,Лесной пожар,3,123.1359,53.8744,3
2012-05-17,Лесной пожар,3,122.7615,53.9294,3
2012-05-17,Природный пожар,4,122.6909,53.8269,2
2012-05-17,Природный пожар,4,122.6699,53.7968,5
2012-05-17,Лесной пожар,3,122.634,53.7568,5
2012-05-17,Лесной пожар,3,122.5256,53.6834,2
2012-05-17,Лесной пожар,3,122.4972,53.6912,5
2012-05-17,Лесной пожар,3,122.3778,53.7066,2
2012-05-17,Лесной пожар,3,122.2074,53.6664,3
2012-05-17,Лесной пожар,3,139.7543,51.5941,2
2012-05-17,Лесной пожар,3,139.8094,51.6403,1
2012-05-17,Лесной пожар,3,139.7222,51.6238,5
2012-05-17,Лесной пожар,3,139.6526,51.6209,2
2012-05-17,Лесной пожар,3,139.63,51.5782,2
2012-05-17,Лесной пожар,3,104.1428,50.3034,5
2012-05-17,Лесной пожар,3,104.123,50.2745,3
2012-05-17,Лесной пожар,3,104.1108,50.2521,3
2012-05-17,Лесной пожар,3,104.1465,50.1481,2
2012-05-17,Неконтролируемый пал,1,121.872,53.9867,5
2012-05-17,Неконтролируемый пал,1,121.8792,54.0084,3
2012-05-17,Лесной пожар,3,122.2815,53.8266,3
2012-05-17,Лесной пожар,3,122.0035,53.8678,2
2012-05-17,Природный пожар,4,121.9777,53.8812,2
2012-05-17,Лесной пожар,3,123.4164,54.1397,3
2012-05-17,Неконтролируемый пал,1,123.4278,53.6602,2
2012-05-17,Неконтролируемый пал,1,123.4631,53.6723,2
2012-05-17,Неконтролируемый пал,1,123.3533,53.658,1
2012-05-18,Лесной пожар,3,139.3667,51.4502,2
2012-05-18,Лесной пожар,3,139.383,51.4691,2
2012-05-18,Лесной пожар,3,139.3257,51.4828,4
2012-05-18,Лесной пожар,3,140.1496,53.2533,2
2012-05-18,Лесной пожар,3,140.1519,53.2581,3
2012-05-18,Лесной пожар,3,122.1178,53.5707,5
2012-05-18,Лесной пожар,3,121.8085,53.7402,3
2012-05-18,Лесной пожар,3,121.6525,53.7191,2
2012-05-18,Лесной пожар,3,121.859,53.8086,3
2012-05-18,Лесной пожар,3,121.8944,53.8557,2
2012-05-18,Лесной пожар,3,121.5656,53.8938,1
2012-05-18,Лесной пожар,3,121.0772,53.7049,3
2012-05-18,Природный пожар,4,121.1039,53.6562,5
2012-05-18,Лесной пожар,3,121.0885,53.6335,4
2012-05-18,Лесной пожар,3,118.1871,50.2438,2
2012-05-18,Природный пожар,4,122.9328,54.3196,3
2012-05-18,Природный пожар,4,122.9761,54.3105,5
2012-05-18,Природный пожар,4,122.9618,54.2809,3
2012-05-18,Лесной пожар,3,123.0483,54.2813,2
2012-05-18,Природный пожар,4,123.0415,54.2532,2
2012-05-18,Природный пожар,4,123.0516,54.2312,3
2012-05-18,Природный пожар,4,123.0637,54.1934,2
2012-05-18,Лесной пожар,3,123.0907,54.1703,3
2012-05-18,Лесной пожар,3,123.0865,54.1477,5
2012-05-18,Лесной пожар,3,123.0937,54.1365,2
2012-05-18,Лесной пожар,3,123.3528,54.2361,5
2012-05-18,Лесной пожар,3,123.363,54.2768,3
2012-05-18,Лесной пожар,3,123.3627,54.3144,2
2012-05-18,Лесной пожар,3,123.5147,54.3448,4
2012-05-18,Лесной пожар,3,123.5222,54.3338,5
2012-05-18,Лесной пожар,3,123.6014,54.3364,2
2012-05-18,Лесной пожар,3,123.8444,53.5277,3
2012-05-18,Лесной пожар,3,124.101,53.61,5
2012-05-18,Лесной пожар,3,124.1392,53.6062,3
2012-05-18,Лесной пожар,3,124.3424,53.7148,2
2012-05-18,Лесной пожар,3,124.3327,53.7257,3
2012-05-18,Лесной пожар,3,124.4471,53.7583,3
2012-05-18,Лесной пожар,3,124.4118,53.7737,2
2012-05-18,Лесной пожар,3,124.4541,53.7331,2
2012-05-18,Лесной пожар,3,124.5069,53.7137,2
2012-05-18,Лесной пожар,3,124.5233,53.6924,2
2012-05-18,Лесной пожар,3,124.5334,53.7343,2
2012-05-18,Лесной пожар,3,124.5481,53.7679,4
2012-05-18,Лесной пожар,3,124.5447,53.7733,2
2012-05-18,Лесной пожар,3,124.6262,53.7815,3
2012-05-18,Лесной пожар,3,124.7615,53.8078,2
2012-05-18,Лесной пожар,3,124.7184,53.8329,2
2012-05-18,Лесной пожар,3,124.7131,53.8453,3
2012-05-18,Лесной пожар,3,124.695,53.8841,3
2012-05-18,Лесной пожар,3,124.6623,53.898,4
2012-05-18,Лесной пожар,3,124.5915,53.901,3
2012-05-18,Лесной пожар,3,124.593,53.9097,3
2012-05-18,Лесной пожар,3,124.5572,53.9557,2
2012-05-18,Лесной пожар,3,125.0182,53.888,3
2012-05-18,Лесной пожар,3,124.8709,53.808,5
2012-05-18,Лесной пожар,3,124.8742,53.8028,2
2012-05-18,Лесной пожар,3,124.9061,53.7648,2
2012-05-18,Лесной пожар,3,124.9306,53.7553,1
2012-05-18,Лесной пожар,3,124.9823,53.7229,2
2012-05-18,Лесной пожар,3,124.8675,53.6784,4
2012-05-18,Лесной пожар,3,124.8707,53.6731,3
2012-05-18,Лесной пожар,3,124.7891,53.6203,3
2012-05-18,Лесной пожар,3,124.6794,53.4712,3
2012-05-18,Лесной пожар,3,125.0243,53.4765,4
2012-05-18,Лесной пожар,3,125.3689,53.6207,3
2012-05-18,Лесной пожар,3,125.3658,53.6259,3
2012-05-18,Лесной пожар,3,125.2551,53.7302,3
2012-05-18,Природный пожар,4,125.2705,53.7474,4
2012-05-18,Лесной пожар,3,126.0075,52.9154,5
2012-05-18,Лесной пожар,3,127.4995,53.7477,2
2012-05-18,Лесной пожар,3,127.432,53.704,5
2012-05-18,Лесной пожар,3,127.4347,53.6992,4
2012-05-18,Природный пожар,4,128.0617,54.3908,4
2012-05-18,Природный пожар,4,128.0591,54.3954,3
2012-05-18,Природный пожар,4,128.0675,54.4149,2
2012-05-18,Природный пожар,4,128.0621,54.4289,3
2012-05-18,Природный пожар,4,127.9523,54.4138,4
2012-05-18,Природный пожар,4,127.9443,54.4283,2
2012-05-18,Природный пожар,4,129.0958,53.987,3
2012-05-18,Лесной пожар,3,130.117,51.7441,2
2012-05-18,Лесной пожар,3,130.1273,51.7271,3
2012-05-18,Лесной пожар,3,130.1334,51.7162,2
2012-05-18,Лесной пожар,3,130.1908,51.7089,3
2012-05-18,Лесной пожар,3,130.1871,51.6983,2
2012-05-18,Лесной пожар,3,131.8608,47.9337,4
2012-05-18,Лесной пожар,3,131.8762,47.9253,4
2012-05-18,Лесной пожар,3,131.9289,47.9233,3
2012-05-18,Лесной пожар,3,132.2007,47.8829,3
2012-05-18,Лесной пожар,3,137.0226,50.4266,3
2012-05-18,Лесной пожар,3,138.9418,49.9125,1
2012-05-18,Лесной пожар,3,139.3225,51.4141,5
2012-05-18,Лесной пожар,3,139.7963,51.6451,3
2012-05-18,Лесной пожар,3,139.5946,51.5258,3
2012-05-18,Лесной пожар,3,140.1677,51.8445,5
2012-05-18,Лесной пожар,3,140.2522,51.9454,2
2012-05-18,Лесной пожар,3,139.9232,53.2499,4
2012-05-18,Лесной пожар,3,89.5402,61.0735,4
2012-05-18,Лесной пожар,3,81.4585,58.9601,2
2012-05-18,Лесной пожар,3,84.9865,54.0491,5
2012-05-18,Лесной пожар,3,84.6097,53.5799,4
2012-05-18,Лесной пожар,3,85.0452,53.5118,5
2012-05-18,Лесной пожар,3,84.8493,53.335,2
2012-05-18,Лесной пожар,3,84.9048,53.2936,2
