фотки,площадь_квартиры,дата_публикаци,комнаты,потолки,этажность,жил_площадь,этаж,апартаменты,студия,свободная_планировка,площадь_кухни,балконы,населенный_пункт,до_аэропорта,до_центра_города,парки,до_парка,водоемы,до_водоема,количество_дней_публикации,стоимость
2,42.9,2016-04-11,1,2.75,23,18.9,8,0,0,0,7.9,1,Санкт-Петербург,43269.0,13145.0,1,417.0,0,518.0439233817701,69,5000000.0
2,66.0,2018-07-11,3,2.5,9,48.0,9,1,0,0,6.3,0,Санкт-Петербург,45589.0,17018.0,1,762.0,0,518.0439233817701,95,5600000.0
17,67.4,2017-05-11,3,2.65,17,40.1,6,0,0,0,10.3,1,Санкт-Петербург,33745.0,14844.0,0,490.8307291666667,1,357.0,56,6500000.0
6,40.3,2018-06-25,2,2.65,3,35.227387145494205,1,1,0,0,9.1,2,поселок городского типа Ефимовский,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,81,800000.0
17,60.2,2019-02-28,2,2.5,4,37.22197149281767,2,1,0,0,10.2,0,Сестрорецк,54526.0,35625.0,0,490.8307291666667,0,518.0439233817701,95,7430000.0
0,60.0,2017-12-02,2,2.65,3,50.82877926875855,1,1,0,0,9.1,0,посёлок Плодовое,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2300000.0
11,35.1,2019-04-08,1,2.75,23,15.9,1,1,0,0,9.8,0,Санкт-Петербург,22314.0,17642.0,0,490.8307291666667,1,68.0,95,3750000.0
9,73.0,2018-11-14,3,2.65,5,43.4,5,1,0,0,8.4,0,деревня Заклинье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,46,2250000.0
0,85.0,2017-06-02,3,2.8,17,51.8,17,1,0,0,17.5,0,Санкт-Петербург,16057.0,14853.0,0,490.8307291666667,0,518.0439233817701,20,6180000.0
7,73.5,2018-03-31,3,2.6,5,46.0,5,1,0,0,8.0,0,поселок Торковичи,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,276,1400000.0
6,49.0,2019-02-22,2,2.5,9,38.0,8,1,0,0,10.0,1,посёлок Шушары,18471.0,24272.0,0,490.8307291666667,0,518.0439233817701,11,3800000.0
10,73.3,2018-02-08,3,2.5,5,47.4,3,1,0,0,8.3,2,посёлок городского типа Сиверский,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,122,3570000.0
15,97.9,2017-04-11,3,2.75,16,57.7,3,1,0,0,14.7,1,Санкт-Петербург,14069.0,12621.0,0,490.8307291666667,0,518.0439233817701,95,11000000.0
8,31.6,2018-10-16,1,2.65,5,17.5,4,1,0,0,5.5,1,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,37,2100000.0
20,52.0,2019-03-08,2,2.6,5,31.0,3,1,0,0,10.0,1,поселок Первомайское,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2550000.0
5,52.56,2019-03-14,1,2.65,24,15.36,2,1,0,0,20.91,0,Санкт-Петербург,43396.0,12153.0,0,490.8307291666667,0,518.0439233817701,95,7835000.0
3,154.9,2017-09-10,4,3.3,16,89.11,3,1,0,0,21.3,0,Санкт-Петербург,37434.0,8460.0,1,441.0,2,427.0,563,21042018.0
18,153.0,2019-03-30,4,2.71,10,89.4,10,1,0,0,9.1,1,Санкт-Петербург,52130.0,14042.0,0,490.8307291666667,2,346.0,95,16300000.0
5,108.7,2019-04-11,3,4.0,5,72.4,5,1,0,0,8.0,0,Санкт-Петербург,23017.0,2559.0,1,559.0,0,518.0439233817701,95,14800000.0
11,31.7,2018-08-02,1,2.5,5,17.9,2,1,0,0,5.6,2,Санкт-Петербург,10709.0,10933.0,0,490.8307291666667,0,518.0439233817701,8,3850000.0
2,71.8,2017-08-23,3,3.0,5,38.7,1,1,0,0,12.0,0,Санкт-Петербург,22036.0,3301.0,0,490.8307291666667,1,585.0,95,7900000.0
16,60.0,2017-10-10,3,2.5,5,44.1,1,1,0,0,6.0,0,Красное Село,26090.0,29514.0,0,490.8307291666667,0,518.0439233817701,98,3400000.0
9,43.8,2017-02-16,2,2.7,5,27.7,2,1,0,0,5.5,0,посёлок Понтонный,31458.0,33170.0,0,490.8307291666667,0,518.0439233817701,246,3000000.0
7,30.2,2018-02-14,1,2.65,9,26.1,5,1,0,0,6.2,0,Санкт-Петербург,13952.0,15031.0,0,490.8307291666667,1,824.0,12,2600000.0
8,49.9,2018-10-20,1,3.0,16,18.9,14,1,0,0,10.6,0,Санкт-Петербург,12114.0,8946.0,1,749.0,1,833.0,145,8500000.0
12,65.2,2018-10-02,2,2.65,10,30.8,4,1,0,0,12.0,0,Санкт-Петербург,39197.0,12373.0,1,123.0,0,518.0439233817701,49,11640000.0
9,52.3,2017-10-06,2,2.65,12,29.8,4,1,0,0,10.9,0,Санкт-Петербург,32794.0,13643.0,0,490.8307291666667,0,518.0439233817701,69,4300000.0
15,38.5,2019-04-16,1,2.5,12,18.5,5,1,0,0,9.1,0,Санкт-Петербург,49065.0,16735.0,1,501.0,0,518.0439233817701,95,4600000.0
0,62.0,2017-10-13,3,2.65,9,41.5,5,1,0,0,8.5,2,Санкт-Петербург,41954.0,12168.0,1,10.0,0,518.0439233817701,45,6150000.0
4,62.8,2016-06-01,3,2.65,9,39.7,2,1,0,0,9.7,0,Санкт-Петербург,12988.0,15579.0,0,490.8307291666667,2,898.0,233,5200000.0
18,55.8,2018-11-16,3,2.5,9,38.0,2,1,0,0,7.7,2,Санкт-Петербург,19386.0,16606.0,0,490.8307291666667,0,518.0439233817701,92,6400000.0
14,39.4,2017-04-17,1,2.65,24,19.2,9,1,0,0,11.0,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,79,3270000.0
6,83.8,2017-08-17,4,2.47,9,55.9,9,1,0,0,9.8,1,Санкт-Петербург,30352.0,7724.0,0,490.8307291666667,1,289.0,155,7920000.0
19,85.0,2019-02-07,3,2.7,10,50.0,1,1,0,0,11.0,0,Санкт-Петербург,15923.0,14719.0,0,490.8307291666667,1,212.0,50,7700000.0
8,60.0,2016-05-19,3,2.65,9,24.64583065553677,4,1,0,0,9.1,0,Санкт-Петербург,52072.0,17061.0,1,1133.0,3,239.0,372,5300000.0
7,57.0,2017-06-29,1,2.65,5,20.0,5,1,0,0,16.0,0,Санкт-Петербург,17462.0,16465.0,1,1205.0,2,97.0,119,8715960.0
5,46.0,2016-04-22,2,2.65,5,30.87118440268858,2,0,0,0,9.1,1,Сясьстрой,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,171,1600000.0
7,35.0,2015-02-04,1,2.7,17,16.1,17,0,0,0,8.3,2,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,586,2900000.0
4,37.4,2019-03-22,1,2.73,12,17.0,4,1,0,0,9.1,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,21,3735325.0
13,98.3,2018-06-30,3,2.84,13,60.3,11,1,0,0,12.5,1,Ломоносов,48910.0,52334.0,0,490.8307291666667,2,582.0,271,9150000.0
5,123.1,2015-11-12,6,3.2,5,89.0,2,1,0,0,11.0,0,Санкт-Петербург,26009.0,3369.0,2,516.0,0,518.0439233817701,992,10880000.0
6,67.0,2017-04-29,3,2.7,9,43.4,1,1,0,0,8.8,2,Санкт-Петербург,15361.0,14157.0,0,490.8307291666667,0,518.0439233817701,339,4700000.0
2,34.1,2016-11-11,1,2.7,25,14.47,12,1,0,0,10.4,0,Санкт-Петербург,18488.0,15945.0,0,490.8307291666667,0,518.0439233817701,355,3999000.0
1,44.2,2018-01-12,2,2.5,9,27.0,3,1,0,0,6.3,2,Ломоносов,46926.0,50351.0,0,490.8307291666667,1,590.0,24,3600000.0
8,30.6,2018-01-15,1,2.56,5,17.4,4,1,0,0,5.7,0,посёлок Понтонный,31366.0,33078.0,0,490.8307291666667,0,518.0439233817701,217,1980000.0
16,31.3,2019-04-23,1,2.5,7,16.0,4,0,0,0,7.6,1,Санкт-Петербург,27753.0,6692.0,1,860.0,1,694.0,95,5080000.0
11,72.6,2018-09-08,2,2.9,5,43.2,4,1,0,0,11.4,0,Санкт-Петербург,22794.0,1645.0,2,276.0,3,485.0,95,9000000.0
10,42.5,2019-04-17,1,2.6,5,17.2,5,1,0,0,8.4,0,деревня Старая,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2450000.0
14,45.0,2019-04-11,2,2.5,9,27.4,4,1,0,0,8.6,0,Санкт-Петербург,42566.0,15070.0,0,490.8307291666667,0,518.0439233817701,95,4700000.0
4,58.5,2016-06-15,2,2.65,9,28.73,7,0,0,0,11.24,1,посёлок Шушары,18309.0,30317.0,0,490.8307291666667,1,353.0,45,4300000.0
12,54.0,2019-03-26,2,2.77,18,31.0,10,1,0,0,11.0,0,Санкт-Петербург,7659.0,13841.0,0,490.8307291666667,0,518.0439233817701,11,8000000.0
0,82.0,2015-01-29,3,2.65,23,47.0,9,1,0,0,13.0,1,Санкт-Петербург,9655.0,13255.0,1,980.0,1,1093.0,543,10018000.0
11,111.4,2016-10-10,4,3.1,4,73.2,2,1,0,0,14.1,0,Санкт-Петербург,20936.0,1218.0,1,463.0,3,55.0,791,8700000.0
5,50.41,2017-07-20,2,2.5,9,31.1,8,1,0,0,7.0,1,Санкт-Петербург,41954.0,12168.0,1,10.0,0,518.0439233817701,274,4150000.0
17,67.0,2018-09-07,3,2.7,9,42.2,8,1,0,0,5.5,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3700000.0
14,65.6,2018-02-27,2,2.55,10,36.7,10,1,0,0,10.9,2,Санкт-Петербург,11657.0,11992.0,1,591.0,1,192.0,31,6700000.0
19,79.0,2018-04-05,4,2.6,9,55.3,6,1,0,0,10.0,1,Санкт-Петербург,49666.0,16010.0,0,490.8307291666667,0,518.0439233817701,122,6550000.0
11,35.0,2019-04-01,1,2.7,17,16.0,15,0,0,0,9.8,1,Санкт-Петербург,36237.0,13151.0,0,490.8307291666667,0,518.0439233817701,95,4690000.0
12,58.7,2017-12-12,1,2.65,7,17.0,3,1,0,0,15.7,0,Санкт-Петербург,24102.0,4670.0,1,239.0,0,518.0439233817701,136,7700000.0
8,37.0,2018-07-09,1,2.5,25,28.0,6,1,0,0,9.0,0,Санкт-Петербург,25408.0,16166.0,0,490.8307291666667,0,518.0439233817701,28,3890000.0
10,43.0,2018-05-09,2,2.65,4,28.0,1,1,0,0,6.0,0,Павловск,19775.0,31929.0,2,651.0,1,1064.0,277,3750000.0
7,59.6,2018-05-08,2,2.65,25,31.48,17,1,0,0,13.29,0,Санкт-Петербург,43074.0,10820.0,0,490.8307291666667,0,518.0439233817701,182,5950000.0
20,35.4,2017-12-12,1,2.6,5,18.2,1,1,0,0,9.8,0,деревня Лесколово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2350000.0
10,61.4,2016-03-09,2,2.65,16,34.0,8,1,0,0,14.0,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,361,5650000.0
7,58.9,2017-04-05,2,2.6,5,31.5,3,1,0,0,12.9,1,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,113,3350000.0
17,86.4,2019-04-24,4,2.65,3,52.7,1,1,0,0,12.7,0,Санкт-Петербург,31729.0,2468.0,0,490.8307291666667,0,518.0439233817701,95,7950000.0
13,47.0,2018-01-12,3,2.34,5,26.04086778872068,1,1,0,0,9.1,0,посёлок Новый Свет,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,2200000.0
2,46.0,2017-11-25,1,2.77,4,19.3,3,1,0,0,11.0,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,42,2530000.0
11,74.3,2018-09-03,3,2.65,24,41.9,3,1,0,0,16.5,0,Санкт-Петербург,43820.0,10987.0,0,490.8307291666667,0,518.0439233817701,68,7290000.0
11,34.3,2018-04-03,1,2.65,11,14.73,7,1,0,0,9.36,0,Санкт-Петербург,22425.0,24137.0,0,490.8307291666667,2,398.0,92,3250000.0
15,56.9,2015-02-28,3,2.65,9,38.8,8,0,0,0,6.2,2,Санкт-Петербург,32350.0,12943.0,0,490.8307291666667,0,518.0439233817701,546,4250000.0
14,42.2,2018-03-08,1,2.65,14,14.7,4,1,0,0,10.4,0,Санкт-Петербург,23239.0,12102.0,1,1021.0,1,893.0,166,3900000.0
17,118.0,2017-12-15,3,2.8,25,62.0,3,1,0,0,21.5,0,Санкт-Петербург,36827.0,12348.0,1,485.0,1,474.0,95,19800000.0
3,57.0,2019-04-18,2,2.65,5,33.0,3,1,0,0,8.0,0,Санкт-Петербург,26852.0,5700.0,2,586.0,0,518.0439233817701,95,7820000.0
0,60.0,2019-03-12,2,3.4,3,37.8,1,0,0,0,9.0,0,Колпино,25670.0,31456.0,3,370.0,3,534.0,45,4000000.0
14,35.8,2017-09-22,1,2.5,14,20.3,2,1,0,0,7.7,0,Санкт-Петербург,46532.0,16030.0,0,490.8307291666667,0,518.0439233817701,48,3650000.0
4,28.1,2016-11-23,1,2.65,10,20.75,1,1,0,0,9.1,0,Санкт-Петербург,22041.0,17369.0,0,490.8307291666667,1,374.0,251,2438033.0
5,43.4,2019-04-16,1,2.65,24,25.203849462831943,2,1,0,0,12.4,2,Санкт-Петербург,23982.0,11634.0,0,490.8307291666667,0,518.0439233817701,95,5420000.0
16,119.0,2017-02-16,3,3.5,5,56.0,3,0,0,0,35.0,0,Санкт-Петербург,21698.0,2004.0,1,688.0,1,86.0,77,22000000.0
6,42.0,2018-11-05,2,2.7,5,27.0,2,1,0,0,6.0,1,Санкт-Петербург,11944.0,13619.0,0,490.8307291666667,0,518.0439233817701,116,4700000.0
7,55.0,2017-09-18,2,2.8,16,29.0,6,1,0,0,10.0,2,Санкт-Петербург,41841.0,11838.0,1,275.0,0,518.0439233817701,127,7990000.0
19,57.0,2018-12-13,2,2.65,6,29.0,5,1,0,0,10.0,0,Санкт-Петербург,9226.0,12619.0,1,546.0,0,518.0439233817701,18,7250000.0
10,36.2,2017-06-07,1,2.5,4,20.0,1,1,0,0,9.0,1,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,451,1800000.0
9,57.1,2016-02-04,2,2.65,9,29.5,4,1,0,0,9.0,0,Санкт-Петербург,9774.0,10315.0,1,466.0,0,518.0439233817701,356,6850000.0
6,46.4,2016-02-19,1,2.5,16,18.0,5,0,0,0,11.5,1,Санкт-Петербург,9968.0,13344.0,0,490.8307291666667,0,518.0439233817701,120,6000000.0
20,52.5,2018-08-12,2,2.6,14,29.5,11,1,0,0,7.5,2,Санкт-Петербург,13787.0,11753.0,0,490.8307291666667,0,518.0439233817701,9,4500000.0
7,31.0,2017-01-20,1,2.65,3,21.612659752582903,1,1,0,0,9.1,0,Сланцы,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,378,650000.0
7,31.0,2015-08-02,1,3.0,17,10.0,6,0,0,0,9.1,0,Санкт-Петербург,39771.0,8672.0,1,139.0,0,518.0439233817701,637,4100000.0
15,70.5,2018-01-23,3,2.65,9,44.9,9,1,0,0,10.5,1,Красное Село,25594.0,29018.0,0,490.8307291666667,0,518.0439233817701,219,5000000.0
13,51.7,2019-01-22,2,2.65,16,29.2,5,1,0,0,7.7,4,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,21,3200000.0
9,34.0,2017-05-25,1,2.6,9,17.0,9,0,0,0,8.0,0,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,564,2950000.0
15,43.0,2018-01-10,1,2.8,16,17.0,11,1,0,0,12.5,0,Санкт-Петербург,39771.0,8672.0,1,139.0,0,518.0439233817701,103,5000000.0
17,37.0,2018-03-28,1,2.65,5,19.0,4,1,0,0,10.0,0,Санкт-Петербург,47303.0,25866.0,1,251.0,1,350.0,75,3340000.0
10,31.2,2017-06-30,1,2.5,9,15.6,9,1,0,0,8.2,0,Санкт-Петербург,46911.0,16431.0,0,490.8307291666667,0,518.0439233817701,21,3350000.0
9,40.2,2017-03-18,1,2.7,3,19.0,2,1,0,0,9.0,2,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,147,1850000.0
0,65.6,2018-02-01,3,2.5,9,42.8,2,1,0,0,9.5,2,Санкт-Петербург,12975.0,15566.0,0,490.8307291666667,0,518.0439233817701,85,5350000.0
16,58.0,2016-03-14,3,2.65,9,38.5,1,1,0,0,6.1,2,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,473,3450000.0
3,53.1,2017-08-10,2,2.6,3,29.0,1,1,0,0,8.7,0,село Путилово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,448,2050000.0
6,30.0,2017-11-21,1,2.5,5,15.0,4,1,0,0,5.0,1,Ивангород,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,900000.0
8,102.4,2014-12-09,3,2.65,8,53.2,3,1,0,0,19.3,1,Санкт-Петербург,39393.0,11096.0,1,537.0,0,518.0439233817701,95,17250000.0
1,83.69,2019-04-29,4,2.65,17,40.59,7,1,0,0,21.4,0,Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4600000.0
14,158.0,2019-01-24,4,2.65,12,88.0,4,1,0,0,40.0,0,Санкт-Петербург,25799.0,4593.0,0,490.8307291666667,2,840.0,95,37500000.0
12,140.6,2016-11-19,2,3.5,8,39.8,7,1,0,0,49.2,4,Санкт-Петербург,32537.0,6589.0,0,490.8307291666667,3,99.0,95,39900000.0
8,53.0,2016-06-03,2,2.65,5,29.0,4,1,0,0,9.0,0,Ивангород,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,327,2050000.0
7,37.3,2016-08-16,1,2.8,17,15.2,14,1,0,0,10.3,0,деревня Новое Девяткино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,359,3150000.0
1,37.9,2016-04-19,1,2.65,10,17.8,6,0,0,0,8.3,2,Санкт-Петербург,14286.0,15280.0,0,490.8307291666667,1,115.0,104,3930000.0
2,120.0,2018-09-07,3,2.75,20,63.0,18,1,0,0,16.0,5,Санкт-Петербург,39204.0,10430.0,2,627.0,3,77.0,61,14700000.0
7,46.0,2018-03-15,2,2.5,5,30.0,5,1,0,0,7.0,0,Сланцы,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,75,650000.0
16,60.1,2017-09-11,3,2.65,9,43.0,1,1,0,0,7.0,2,Санкт-Петербург,28530.0,14249.0,0,490.8307291666667,1,623.0,214,4200000.0
13,34.0,2019-03-18,1,2.6,10,18.0,8,1,0,0,8.0,1,Санкт-Петербург,32831.0,13995.0,1,104.0,1,393.0,95,3700000.0
20,43.8,2019-02-21,2,2.7,4,29.0,2,1,0,0,5.0,1,Волхов,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1449900.0
1,52.03,2018-09-21,2,2.65,18,25.41,18,1,0,0,11.52,0,посёлок Шушары,11976.0,17763.0,0,490.8307291666667,0,518.0439233817701,93,3950000.0
11,57.2,2017-03-07,2,2.5,10,29.8,1,1,0,0,11.6,0,Санкт-Петербург,35966.0,16267.0,1,450.0,3,309.0,542,4750000.0
9,37.55,2016-02-29,1,2.65,14,15.2,10,1,0,0,8.9,2,Санкт-Петербург,22098.0,23810.0,0,490.8307291666667,2,100.0,694,4318000.0
4,31.0,2015-06-24,1,2.75,9,15.0,9,0,0,0,10.0,2,посёлок Шушары,18471.0,24272.0,0,490.8307291666667,0,518.0439233817701,443,2000000.0
5,108.4,2018-11-15,3,3.06,7,111.13874578628844,6,1,0,0,9.1,0,Санкт-Петербург,26819.0,5026.0,1,657.0,1,678.0,96,23900000.0
5,65.0,2017-10-12,3,2.65,15,44.0,11,1,0,0,11.0,2,Санкт-Петербург,16124.0,14619.0,2,578.0,1,685.0,90,4600000.0
19,56.7,2019-03-11,2,3.2,5,34.1,5,1,0,0,9.6,0,Санкт-Петербург,22800.0,9274.0,1,77.0,1,542.0,95,6000000.0
19,134.0,2019-03-18,4,2.65,18,78.0,17,1,0,0,30.0,0,Санкт-Петербург,34991.0,11920.0,0,490.8307291666667,0,518.0439233817701,95,18450000.0
15,63.0,2017-04-26,2,2.65,9,34.4,5,1,0,0,9.1,0,Санкт-Петербург,40880.0,16747.0,0,490.8307291666667,0,518.0439233817701,22,4900000.0
3,45.2,2018-11-24,1,2.72,18,18.0,12,1,0,0,14.2,2,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,52,3600000.0
17,115.0,2018-11-15,2,2.65,5,65.0,2,1,0,0,14.0,0,Санкт-Петербург,23537.0,1995.0,2,121.0,2,663.0,158,37000000.0
7,62.4,2018-11-03,3,2.5,5,36.7,5,1,0,0,8.1,0,Шлиссельбург,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,81,2700000.0
6,30.5,2018-02-06,1,2.6,4,17.2,2,1,0,0,5.0,1,Павловск,19516.0,31670.0,2,314.0,1,627.0,37,2650000.0
7,31.4,2017-09-02,1,2.6,9,16.0,7,1,0,0,9.0,0,Санкт-Петербург,18927.0,10458.0,0,490.8307291666667,1,792.0,132,3200000.0
8,54.0,2016-04-06,3,2.65,5,36.0,5,1,0,0,5.0,0,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,179,2400000.0
10,31.1,2016-06-09,1,2.5,5,18.1,4,1,0,0,6.5,0,Сестрорецк,57893.0,34821.0,1,195.0,2,315.0,520,3100000.0
5,41.68,2018-07-10,1,2.7,19,19.0,4,1,0,0,10.44,0,Санкт-Петербург,37792.0,14635.0,0,490.8307291666667,0,518.0439233817701,67,3810000.0
11,33.0,2017-06-05,1,2.65,6,18.0,4,1,0,0,7.0,0,Санкт-Петербург,45133.0,17371.0,0,490.8307291666667,0,518.0439233817701,45,3150000.0
7,51.0,2018-02-22,2,2.54,9,30.5,9,1,0,0,7.0,1,Петергоф,45825.0,34301.0,1,556.0,0,518.0439233817701,172,3900000.0
10,70.0,2017-01-24,3,2.51,5,47.4,1,1,0,0,8.0,0,Санкт-Петербург,19859.0,4132.0,1,469.0,1,118.0,480,5900000.0
10,61.0,2016-03-11,2,2.5,9,32.0,6,0,0,0,14.4,2,Кировск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,334,3400000.0
2,42.8,2017-06-14,2,2.65,5,32.0,5,1,0,0,5.0,0,Сясьстрой,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,247,900000.0
20,37.0,2018-10-14,1,2.5,16,18.2,15,0,0,0,8.8,1,Санкт-Петербург,41359.0,11491.0,2,75.0,0,518.0439233817701,3,3850000.0
8,35.0,2018-03-14,1,2.7,15,17.0,3,0,0,0,9.0,2,Никольское,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,198,2300000.0
4,28.0,2017-08-09,1,2.65,5,17.0,1,1,0,0,6.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,14,1690000.0
7,56.8,2016-12-12,2,2.65,12,24.1808149827908,11,1,0,0,9.1,0,Санкт-Петербург,16540.0,14877.0,1,215.0,0,518.0439233817701,483,5200000.0
9,42.8,2017-04-25,2,2.65,5,30.0,3,1,0,0,4.5,0,Гатчина,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,49,2650000.0
12,68.0,2017-04-02,2,2.65,8,37.0,3,1,0,0,13.0,0,Санкт-Петербург,17674.0,16470.0,1,398.0,2,563.0,136,5550000.0
19,70.6,2018-06-21,3,2.6,9,48.0,6,1,0,0,8.0,0,Санкт-Петербург,15895.0,11223.0,1,681.0,0,518.0439233817701,63,7200000.0
7,47.0,2018-09-12,2,2.65,9,29.0,7,1,0,0,9.0,0,Колпино,25316.0,31102.0,1,50.0,0,518.0439233817701,7,3700000.0
6,31.0,2016-04-05,1,2.55,5,17.5,1,1,0,0,5.4,0,Зеленогорск,72005.0,53104.0,3,92.0,1,571.0,168,3500000.0
6,51.08,2016-11-08,2,2.65,5,26.4,4,0,0,0,10.2,1,Петергоф,39858.0,32539.0,0,490.8307291666667,0,518.0439233817701,254,4400000.0
2,32.0,2018-02-01,1,2.5,5,13.717962346006315,1,1,0,0,9.1,0,Санкт-Петербург,42629.0,15133.0,0,490.8307291666667,0,518.0439233817701,43,2950000.0
12,70.8,2017-10-05,3,2.65,5,50.9,5,1,0,0,8.2,0,Санкт-Петербург,25335.0,4235.0,0,490.8307291666667,0,518.0439233817701,61,6283000.0
15,116.0,2018-08-23,3,2.5,9,61.8,9,1,0,0,16.3,2,Сосновый Бор,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,72,7900000.0
20,65.0,2018-07-09,2,2.78,25,30.0,9,1,0,0,12.0,0,Санкт-Петербург,16346.0,15142.0,0,490.8307291666667,0,518.0439233817701,52,5350000.0
35,83.9,2018-02-01,3,2.6,5,51.8,2,1,0,0,9.6,0,Красное Село,27245.0,30670.0,0,490.8307291666667,0,518.0439233817701,47,5700000.0
8,58.0,2018-02-01,3,2.65,5,42.0,1,1,0,0,6.0,0,Санкт-Петербург,10980.0,9467.0,0,490.8307291666667,0,518.0439233817701,53,4800000.0
5,31.0,2018-01-05,1,2.5,5,18.0,2,1,0,0,5.5,0,посёлок Парголово,55619.0,21294.0,0,490.8307291666667,0,518.0439233817701,102,2500000.0
20,86.0,2018-10-19,3,2.8,25,47.0,3,1,0,0,13.0,5,Санкт-Петербург,52192.0,15686.0,0,490.8307291666667,1,441.0,95,12500000.0
8,31.0,2018-08-07,1,2.65,9,18.0,4,1,0,0,6.5,0,Санкт-Петербург,44931.0,16446.0,1,929.0,0,518.0439233817701,51,3190000.0
